State,Bank,BankState,Term,NoEmp,NewExist,CreateJob,UrbanRural,RevLineCr,LowDoc,Sector,IsFranchise,clean_DisbursementGross,MIS_Status,clean_GrAppv
CT,CITIZENS BANK NATL ASSOC,RI,84,5,0,0,1,1,0,72,0,95246.0,1,50000.0
CT,WEBSTER BANK NATL ASSOC,CT,60,4,0,0,0,0,1,56,0,47610.0,1,47610.0
CT,QUINNIPIAC BK & TR CO,CT,180,5,0,3,1,0,0,31,0,232000.0,1,232000.0
CT,WELLS FARGO BANK NATL ASSOC,SD,84,2,0,0,2,1,0,31,0,76387.0,1,35000.0
CT,WELLS FARGO BANK NATL ASSOC,SD,84,5,0,0,0,0,1,0,0,55000.0,1,55000.0
CT,CITIZENS BANK NATL ASSOC,RI,84,3,0,1,1,1,0,31,0,25000.0,1,25000.0
CT,WEBSTER BANK NATL ASSOC,CT,300,6,0,0,0,0,0,42,0,470000.0,1,470000.0
CT,CITIZENS BANK NATL ASSOC,CT,84,7,0,1,1,1,0,44,0,691748.0,1,145000.0
CT,WEBSTER BANK NATL ASSOC,CT,60,130,0,0,0,0,0,0,0,100000.0,1,100000.0
CT,CITIZENS BANK NATL ASSOC,RI,31,2,0,0,1,0,0,72,0,30000.0,0,30000.0
CT,FIRST NIAGARA BANK NATL ASSOC,CT,57,4,1,0,1,0,0,44,0,140000.0,0,140000.0
CT,BANK OF AMERICA NATL ASSOC,RI,48,5,0,0,1,1,0,23,0,82415.0,1,40000.0
CT,PEOPLE'S UNITED BANK,CT,96,21,0,0,1,0,0,53,0,400000.0,1,400000.0
CT,PEOPLE'S UNITED BANK,CT,84,10,0,0,0,0,1,44,0,76000.0,1,76000.0
CT,THOMASTON SAVINGS BANK,CT,46,3,0,1,2,1,0,42,0,78500.0,1,50000.0
CT,SAVINGS BANK OF DANBURY,CT,63,0,0,1,1,0,0,81,0,32000.0,1,32000.0
CT,FAIRFIELD COUNTY BANK,CT,84,12,0,0,0,0,0,0,0,265000.0,1,265000.0
CT,UPS CAPITAL BUSINESS CREDIT,CT,300,17,0,0,0,0,0,0,0,1000000.0,1,1000000.0
NJ,BANK OF AMERICA NATL ASSOC,RI,36,2,0,0,1,0,0,44,0,40000.0,1,40000.0
NJ,SANTANDER BANK NATL ASSOC,DE,36,1,0,0,1,1,0,56,0,5000.0,1,5000.0
NJ,CAPITAL ONE NATL ASSOC,VA,84,1,0,0,1,0,0,54,0,25000.0,1,25000.0
NJ,"PNC BANK, NATIONAL ASSOCIATION",PA,60,3,0,0,0,1,0,0,0,28200.0,1,25000.0
NJ,BANK OF AMERICA NATL ASSOC,RI,48,9,0,0,1,1,0,31,0,108082.0,1,100000.0
NJ,BANK OF AMERICA NATL ASSOC,RI,21,3,0,1,2,1,0,72,0,50000.0,0,50000.0
NJ,BANK OF AMERICA NATL ASSOC,RI,82,12,0,3,1,1,0,31,0,303502.0,1,200000.0
NJ,NEW JERSEY BUS. FINAN CORP,NJ,240,10,0,10,0,0,0,31,0,132000.0,1,132000.0
NJ,"BUSINESS LOAN CENTER, LLC",SC,120,7,0,0,0,0,0,42,0,150000.0,1,150000.0
NJ,BNB HANA BANK NATL ASSOC,NJ,120,3,0,4,1,0,0,31,0,200000.0,1,200000.0
NJ,"PNC BANK, NATIONAL ASSOCIATION",DE,81,4,0,2,1,0,0,54,0,113902.0,0,46000.0
NJ,BANK OF AMERICA NATL ASSOC,NC,19,1,1,0,1,0,0,81,0,13421.0,0,15000.0
NJ,FIRST NIAGARA BANK NATL ASSOC,NY,84,4,1,1,1,1,0,81,0,50000.0,1,50000.0
MA,CAPITAL ONE NATL ASSOC,VA,84,8,0,0,1,0,0,23,0,50000.0,1,50000.0
MA,BANK OF WESTERN MASSACHUSETTS,MA,84,1,1,0,0,0,0,44,0,60000.0,1,60000.0
MA,CITIZENS BANK NATL ASSOC,RI,32,1,0,0,1,1,0,61,0,24708.0,0,11000.0
MA,"TD BANK, NATIONAL ASSOCIATION",DE,120,25,0,20,1,0,0,42,0,585000.0,1,585000.0
MA,BANK OF WESTERN MASSACHUSETTS,MA,84,7,1,0,1,0,0,31,0,75000.0,1,75000.0
MA,"TD BANK, NATIONAL ASSOCIATION",DE,60,4,0,0,1,0,0,44,0,30000.0,1,30000.0
MA,BANK OF AMERICA NATL ASSOC,RI,48,3,0,0,1,1,0,54,0,40000.0,1,40000.0
MA,BANK OF AMERICA NATL ASSOC,NC,38,1,0,0,2,1,0,56,0,21238.0,0,24000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,4,0,1,1,1,0,53,0,11611.0,1,5000.0
MA,BERKSHIRE BANK,MA,84,5,1,5,2,1,0,44,0,482016.0,1,150000.0
MA,BAY COLONY DEVEL CORP,MA,240,1,1,3,1,0,0,72,0,153000.0,1,153000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,6,0,0,1,1,0,81,0,7287.0,1,1000.0
MA,SANTANDER BANK NATL ASSOC,MA,84,1,1,0,0,0,1,0,0,100000.0,1,100000.0
MA,"TD BANK, NATIONAL ASSOCIATION",MA,180,26,0,0,0,0,0,52,0,230000.0,1,230000.0
MA,"SUPERIOR FINANCIAL GROUP, LLC",CA,65,1,0,0,1,0,0,48,0,12500.0,0,12500.0
MA,SOUTHBRIDGE SAVINGS BANK,MA,84,23,1,0,0,0,1,0,0,55000.0,1,55000.0
MA,"TD BANK, NATIONAL ASSOCIATION",DE,107,25,1,0,1,0,0,31,0,250000.0,1,250000.0
MA,BANK OF AMERICA NATL ASSOC,RI,2,8,0,2,1,1,0,54,0,103319.0,0,50000.0
MA,BANK OF AMERICA NATL ASSOC,NC,84,4,0,0,1,1,0,56,0,18797.0,1,10000.0
MA,BAY STATE SAVINGS BANK,MA,84,1,1,0,0,0,0,81,0,120000.0,1,120000.0
MA,"TD BANK, NATIONAL ASSOCIATION",DE,36,1,1,0,1,1,0,23,0,53136.0,0,20000.0
MA,BANK OF AMERICA NATL ASSOC,NC,57,4,0,3,1,1,0,23,0,10000.0,0,10000.0
MA,"SUPERIOR FINANCIAL GROUP, LLC",CA,120,2,1,2,1,0,0,44,0,5000.0,1,5000.0
MA,COMMERCE BANK & TRUST COMPANY,MA,87,9,1,0,0,0,0,0,0,120000.0,1,120000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,1,0,0,1,1,0,54,0,7552.0,1,5000.0
MA,BANK OF AMERICA NATL ASSOC,RI,60,1,1,0,1,0,0,31,0,260000.0,1,260000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,10,0,0,1,1,0,54,0,1254266.0,1,200000.0
MA,NORTHERN BK & TR CO,MA,60,7,0,0,0,0,1,0,0,50000.0,1,50000.0
MA,CENTURY BANK AND TRUST COMPANY,MA,6,3,1,2,1,1,0,52,0,101100.0,0,50000.0
MA,BAY COLONY DEVEL CORP,MA,240,140,0,39,1,0,0,31,0,560000.0,1,560000.0
MA,BANK OF AMERICA NATL ASSOC,NC,48,10,0,0,1,1,0,56,0,96552.0,0,65000.0
MA,BAY COLONY DEVEL CORP,MA,240,10,0,9,0,0,0,0,0,229000.0,1,229000.0
MA,CITIZENS BANK NATL ASSOC,RI,53,24,0,0,1,0,0,44,0,100000.0,0,100000.0
MA,CITIZENS BANK NATL ASSOC,RI,60,5,0,0,1,0,0,44,0,100000.0,1,100000.0
MA,BAY COLONY DEVEL CORP,MA,240,35,0,10,0,0,0,44,0,785000.0,1,785000.0
MA,DANVERSBANK,MA,84,14,0,0,0,0,0,0,0,220000.0,1,220000.0
MA,"TD BANK, NATIONAL ASSOCIATION",MA,60,6,0,0,0,0,0,0,0,50000.0,1,50000.0
MA,"TD BANK, NATIONAL ASSOCIATION",DE,84,32,0,1,1,0,0,31,0,152000.0,1,152000.0
MA,BANK OF AMERICA NATL ASSOC,NC,84,4,0,0,1,1,0,23,0,14945.0,1,10000.0
MA,SANTANDER BANK NATL ASSOC,MA,12,6,0,1,2,1,0,23,0,100000.0,1,100000.0
MA,CENTURY BANK AND TRUST COMPANY,MA,72,21,0,0,0,0,0,0,0,180000.0,1,180000.0
MA,WELLS FARGO BANK NATL ASSOC,SD,81,15,0,2,1,1,0,62,0,139248.0,1,60000.0
MA,DANVERSBANK,MA,96,24,0,0,0,0,0,0,0,140000.0,1,140000.0
MA,CAPITAL ONE NATL ASSOC,VA,84,1,0,0,1,0,0,23,0,75000.0,1,75000.0
MA,EASTERN BANK,MA,12,10,0,5,1,1,0,0,0,184000.0,1,150000.0
MA,THE BANK OF CANTON,MA,4,14,0,14,1,0,0,31,0,60000.0,1,60000.0
MA,"TEXTRON BUSINESS CREDIT, INC.",RI,89,16,1,0,1,0,0,48,0,205696.0,0,219000.0
MA,NORWOOD CO-OPERATIVE BANK,MA,84,6,0,0,0,0,0,0,0,50000.0,1,50000.0
MA,BANK OF AMERICA NATL ASSOC,NC,74,4,1,0,1,1,0,23,0,15000.0,0,15000.0
MA,CITIZENS BANK NATL ASSOC,RI,54,4,0,0,1,0,0,44,0,56000.0,0,56000.0
MA,BANK OF AMERICA NATL ASSOC,NC,78,3,0,0,1,1,0,42,0,135443.0,1,55000.0
MA,EASTERN BANK,MA,60,15,0,0,1,0,0,56,0,40000.0,1,40000.0
MA,BANK OF AMERICA NATL ASSOC,RI,82,6,0,2,1,1,0,51,0,42748.0,1,29000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,2,0,0,1,1,0,52,0,136627.0,1,50000.0
MA,BANK OF AMERICA NATL ASSOC,RI,48,3,0,2,1,1,0,44,0,60856.0,1,25000.0
MA,CITIZENS BANK NATL ASSOC,MA,84,6,1,0,1,1,0,81,0,50000.0,1,50000.0
MA,"TD BANK, NATIONAL ASSOCIATION",DE,84,4,1,0,1,1,0,56,0,182632.0,1,50000.0
MA,CITIZENS BANK NATL ASSOC,RI,56,1,1,0,1,1,0,54,0,50200.0,0,45000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,1,0,0,1,1,0,54,0,60957.0,1,20000.0
MA,BANK OF AMERICA NATL ASSOC,RI,48,4,0,0,1,1,0,54,0,50000.0,1,50000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,1,0,0,1,1,0,54,0,5000.0,1,5000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,15,0,3,1,1,0,72,0,115571.0,1,50000.0
MA,BAY COLONY DEVEL CORP,MA,240,46,0,14,0,0,0,0,0,497000.0,1,497000.0
MA,CITIZENS BANK NATL ASSOC,RI,32,1,0,0,1,0,0,48,0,37500.0,1,37500.0
MA,CITIZENS BANK NATL ASSOC,RI,59,6,1,0,2,0,0,81,0,25000.0,1,25000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,2,0,0,1,0,0,81,0,40000.0,1,40000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,4,0,3,1,1,0,44,0,100100.0,1,100000.0
MA,BANK OF AMERICA NATL ASSOC,RI,24,6,0,0,0,0,0,31,0,50000.0,1,50000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,1,1,0,1,0,0,61,0,10000.0,1,10000.0
MA,DANVERSBANK,MA,84,8,0,0,0,0,0,31,0,225000.0,1,225000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,1,1,0,1,0,0,51,0,8000.0,1,25000.0
MA,BANK OF AMERICA NATL ASSOC,NC,84,5,0,2,1,1,0,44,0,91724.0,1,90000.0
MA,NORTHERN BK & TR CO,MA,84,3,0,0,0,0,1,62,0,100000.0,1,100000.0
MA,CAPITAL ONE NATL ASSOC,VA,84,6,0,0,1,0,0,23,0,75000.0,1,75000.0
MA,CAPITAL ONE NATL ASSOC,VA,84,4,0,2,1,0,0,71,0,35000.0,1,35000.0
MA,ROCKLAND TRUST COMPANY,MA,36,6,1,0,1,1,0,44,0,103482.0,1,30000.0
MA,CITIZENS BANK NATL ASSOC,MA,84,2,0,0,1,1,0,54,0,35000.0,1,35000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,4,0,0,1,1,0,44,0,5000.0,1,5000.0
MA,ROCKLAND TRUST COMPANY,MA,84,5,1,0,0,0,1,0,0,60000.0,1,60000.0
MA,CITIZENS BANK NATL ASSOC,MA,84,1,0,0,1,1,0,42,0,51739.0,1,30000.0
MA,ROCKLAND TRUST COMPANY,MA,12,1,1,4,1,1,0,71,1,79000.0,1,50000.0
MA,BANK OF AMERICA NATL ASSOC,RI,36,1,0,0,1,1,0,42,0,25000.0,1,25000.0
MA,BANK OF AMERICA NATL ASSOC,RI,19,1,1,1,0,1,0,0,0,103439.0,1,100000.0
MA,SANTANDER BANK NATL ASSOC,DE,60,1,1,0,1,0,0,44,0,15000.0,1,15000.0
MA,SANTANDER BANK NATL ASSOC,MA,120,3,1,0,0,0,1,44,0,72000.0,1,72000.0
MA,CITIZENS BANK NATL ASSOC,MA,84,2,0,0,1,1,0,54,0,5000.0,1,5000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,7,0,1,1,1,0,31,0,41289.0,1,30000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,6,0,0,1,1,0,53,0,57100.0,1,35000.0
MA,CITIZENS BANK NATL ASSOC,MA,84,5,0,1,1,1,0,54,0,5000.0,1,5000.0
MA,SOVEREIGN BANK,MA,48,5,0,0,0,0,0,31,0,50000.0,1,50000.0
MA,"TD BANK, NATIONAL ASSOCIATION",MA,84,2,1,0,0,0,0,0,0,50000.0,1,50000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,1,0,0,1,1,0,54,0,192089.0,1,50000.0
MA,"TD BANK, NATIONAL ASSOCIATION",MA,84,1,0,0,0,0,0,0,0,165000.0,1,165000.0
MA,CITIZENS BANK NATL ASSOC,MA,84,1,0,0,1,1,0,71,0,15100.0,1,15000.0
MA,BAY COLONY DEVEL CORP,MA,240,4,1,21,1,0,0,71,0,403000.0,1,403000.0
MA,CITIZENS BANK NATL ASSOC,RI,84,7,0,0,1,1,0,72,0,75908.0,1,50000.0
MA,"TD BANK, NATIONAL ASSOCIATION",DE,12,1,0,0,1,1,0,56,0,21208.0,0,8000.0
MA,WEBSTER BANK NATL ASSOC,MA,180,7,0,0,1,0,0,0,0,315000.0,1,315000.0
MA,CAPITAL ONE NATL ASSOC,VA,42,4,0,0,1,0,0,56,0,50000.0,0,50000.0
MA,BANKFIVE,MA,91,1,1,0,1,0,0,23,0,31500.0,1,31500.0
MA,MECHANICS COOPERATIVE BANK,MA,60,2,0,1,2,0,0,44,0,30000.0,1,30000.0
RI,CITIZENS BANK NATL ASSOC,RI,84,1,0,0,2,1,0,62,0,19581.0,1,5000.0
RI,CITIZENS BANK NATL ASSOC,RI,20,1,0,0,1,1,0,31,0,12500.0,0,10000.0
RI,CITIZENS BANK NATL ASSOC,RI,66,6,1,0,0,0,1,0,0,100000.0,1,100000.0
RI,SAVINGS INST. BK & TR CO,RI,120,3,0,0,0,0,0,44,0,60800.0,1,60800.0
RI,OCEAN ST. BUS. DEVEL AUTHORITY,RI,240,1,1,57,0,0,0,0,0,408000.0,1,408000.0
RI,BANK OF AMERICA NATL ASSOC,RI,36,1,1,0,1,1,0,23,0,25000.0,1,25000.0
RI,CITIZENS BANK NATL ASSOC,MA,26,1,0,0,1,1,0,48,0,35000.0,0,35000.0
RI,UPS CAPITAL BUSINESS CREDIT,CT,120,55,0,0,0,0,0,0,0,650000.0,1,650000.0
RI,CITIZENS BANK NATL ASSOC,RI,84,4,0,0,2,1,0,81,0,5000.0,1,5000.0
RI,CITIZENS BANK NATL ASSOC,RI,84,4,1,0,0,0,0,11,0,200000.0,1,200000.0
RI,CITIZENS BANK NATL ASSOC,RI,60,2,0,2,1,0,0,81,0,65000.0,1,65000.0
RI,CITIZENS BANK NATL ASSOC,RI,84,1,0,0,1,1,0,54,0,220069.0,1,50000.0
RI,WASHINGTON TR CO OF WESTERLY,RI,82,4,0,0,0,0,1,0,0,45000.0,1,45000.0
RI,CITIZENS BANK NATL ASSOC,RI,83,8,0,0,1,1,0,81,0,32104.0,1,25000.0
RI,CITIZENS BANK NATL ASSOC,RI,84,2,0,0,2,1,0,48,0,13317.0,1,5000.0
RI,BANK OF AMERICA NATL ASSOC,RI,48,5,0,1,1,1,0,0,0,68560.0,1,25000.0
RI,BANK OF AMERICA NATL ASSOC,NC,12,1,0,0,0,1,0,0,0,20000.0,1,20000.0
RI,BANK OF AMERICA NATL ASSOC,RI,48,4,0,4,1,1,0,81,0,84637.0,1,60000.0
RI,BANK RHODE ISLAND,RI,84,1,1,0,2,0,0,81,0,170000.0,1,170000.0
RI,CITIZENS BANK NATL ASSOC,RI,84,5,0,0,1,1,0,31,0,111149.0,1,75000.0
RI,WEBSTER BANK NATL ASSOC,MA,120,31,0,0,0,0,0,0,0,320000.0,1,320000.0
RI,BANK OF AMERICA NATL ASSOC,MA,84,5,0,0,2,0,0,44,1,126000.0,1,126000.0
RI,CITIZENS BANK NATL ASSOC,RI,84,3,0,0,1,1,0,0,0,57668.0,1,20000.0
RI,BANK RHODE ISLAND,RI,24,2,1,0,1,1,0,62,0,50000.0,1,50000.0
RI,BANK OF AMERICA NATL ASSOC,NC,12,8,0,2,2,0,0,44,0,50000.0,0,50000.0
RI,CITIZENS BANK NATL ASSOC,RI,84,1,1,0,1,0,0,92,0,7505.0,1,10000.0
RI,COASTWAY COMMUNITY BANK,RI,36,3,1,0,1,0,0,81,0,10000.0,1,10000.0
RI,WASHINGTON TR CO OF WESTERLY,RI,60,8,0,0,1,1,0,48,0,80000.0,1,50000.0
NH,GRANITE ST. ECONOMIC DEVEL COR,NH,240,24,0,0,0,0,0,44,0,136000.0,1,136000.0
NH,"OCEAN BANK, A DIVISION OF",NH,60,2,0,0,0,0,1,54,0,30000.0,1,30000.0
NH,CITIZENS BANK NATL ASSOC,RI,84,1,0,0,1,1,0,54,0,95750.0,1,35000.0
NH,CITIZENS BANK NATL ASSOC,NH,42,4,0,0,1,1,0,54,0,35000.0,0,35000.0
NH,CITIZENS BANK NATL ASSOC,NH,84,10,0,0,1,1,0,61,0,125000.0,1,125000.0
NH,GRANITE ST. ECONOMIC DEVEL COR,NH,240,20,0,0,0,0,0,31,0,279000.0,1,279000.0
NH,CITIZENS BANK NATL ASSOC,RI,84,65,0,20,1,1,0,48,0,171162.0,1,75000.0
NH,GRANITE ST. ECONOMIC DEVEL COR,NH,240,12,0,4,0,0,0,0,0,133000.0,1,133000.0
NH,CITIZENS BANK NATL ASSOC,RI,42,2,0,0,1,0,0,81,0,73446.0,0,75000.0
NH,CITIZENS BANK NATL ASSOC,NH,85,8,1,0,0,0,1,44,0,68000.0,1,68000.0
NH,CITIZENS BANK NATL ASSOC,RI,84,2,0,0,1,1,0,81,0,84298.0,1,50000.0
NH,BANK OF AMERICA NATL ASSOC,NC,84,2,1,0,1,1,0,23,0,15000.0,1,15000.0
NH,SANTANDER BANK NATL ASSOC,DE,36,2,1,2,1,0,0,62,0,20000.0,1,20000.0
NH,CITIZENS BANK NATL ASSOC,RI,84,3,0,0,1,1,0,52,0,39921.0,1,15000.0
NH,BANK OF AMERICA NATL ASSOC,CT,33,12,0,0,0,0,0,54,0,260000.0,0,260000.0
NH,TRIANGLE CU,NH,84,2,1,3,1,1,0,56,0,84887.0,1,40000.0
NH,"TD BANK, NATIONAL ASSOCIATION",DE,60,62,0,0,0,0,0,44,0,65000.0,1,65000.0
NH,CITIZENS BANK NATL ASSOC,NH,84,91,0,0,0,0,0,31,0,180300.0,1,180300.0
NH,CITIZENS BANK NATL ASSOC,RI,84,2,0,0,1,1,0,31,0,202619.0,1,75000.0
NH,CENTRIX BANK & TRUST,NH,60,3,0,0,1,0,0,62,0,115000.0,1,115000.0
NH,CITIZENS BANK NATL ASSOC,NH,84,1,0,0,1,1,0,23,0,10100.0,1,10000.0
NH,"TD BANK, NATIONAL ASSOCIATION",DE,240,20,0,0,0,0,0,0,0,100000.0,1,100000.0
NH,CITIZENS BANK NATL ASSOC,RI,49,1,0,0,1,1,0,56,0,15829.0,0,12000.0
NH,CITIZENS BANK NATL ASSOC,RI,24,3,1,0,1,0,0,42,0,7000.0,1,7000.0
NH,"TD BANK, NATIONAL ASSOCIATION",DE,59,2,1,1,1,0,0,54,0,25000.0,1,25000.0
NH,CAPITAL REGIONAL DEVEL COUNCIL,NH,240,7,1,7,0,0,0,72,0,90000.0,1,90000.0
NH,SANTANDER BANK NATL ASSOC,MA,84,7,0,0,0,0,0,0,0,45000.0,1,45000.0
NH,CITIZENS BANK NATL ASSOC,RI,84,6,1,0,1,0,0,44,0,24007.0,1,35000.0
NH,MERRIMACK COUNTY SAVINGS BANK,NH,60,5,1,0,1,0,0,81,0,18000.0,1,18000.0
NH,CAPITAL REGIONAL DEVEL COUNCIL,NH,240,23,0,6,0,0,0,0,0,180000.0,1,180000.0
NH,BANK OF AMERICA NATL ASSOC,CT,217,25,0,0,0,0,0,0,0,240000.0,0,240000.0
NH,"OCEAN BANK, A DIVISION OF",NH,60,2,0,0,0,0,1,23,0,50000.0,1,50000.0
NH,CITIZENS BANK NATL ASSOC,RI,84,1,0,0,2,0,0,56,0,5000.0,1,5000.0
NH,"OCEAN BANK, A DIVISION OF",NH,60,6,1,0,0,0,1,0,0,40000.0,1,40000.0
NH,BANK OF AMERICA NATL ASSOC,NC,25,9,0,0,1,1,0,44,0,73013.0,0,50000.0
NH,"OCEAN BANK, A DIVISION OF",NH,60,20,0,0,0,0,1,0,0,75000.0,1,75000.0
NH,MASCOMA SAVINGS BANK,VT,60,2,0,0,1,1,0,31,0,14000.0,1,10000.0
NH,WOODSVILLE GUARANTY SAVINGS BK,NH,240,0,1,2,2,0,0,72,0,200000.0,1,200000.0
NH,FIRST COLEBROOK BANK,NH,62,1,0,0,2,0,0,11,0,156000.0,1,156000.0
NH,CITIZENS BANK NATL ASSOC,RI,84,1,0,0,2,0,0,48,0,39121.0,1,43200.0
NH,"LAKE SUNAPEE BANK, FSB",NH,180,1,0,0,0,0,0,81,0,77500.0,1,77500.0
NH,"TD BANK, NATIONAL ASSOCIATION",DE,60,10,0,0,1,0,0,31,0,242000.0,1,242000.0
NH,CITIZENS BANK NATL ASSOC,NH,84,2,0,0,1,1,0,61,0,15000.0,1,15000.0
NH,CITIZENS BANK NATL ASSOC,NH,60,9,0,0,0,1,0,31,0,25000.0,1,25000.0
NH,CITIZENS BANK NATL ASSOC,RI,84,1,0,0,1,1,0,54,0,177854.0,1,60000.0
NH,BANK OF AMERICA NATL ASSOC,NC,28,1,1,0,1,1,0,23,0,105367.0,0,34500.0
NH,CITIZENS BANK NATL ASSOC,NH,240,9,0,0,0,0,0,0,0,206000.0,1,206000.0
NH,DANVERSBANK,MA,84,3,1,0,0,0,1,0,0,45000.0,1,45000.0
NH,CITIZENS BANK NATL ASSOC,NH,84,2,0,0,1,1,0,81,0,28625.0,1,15000.0
NH,CITIZENS BANK NATL ASSOC,RI,84,2,0,0,1,1,0,23,0,28629.0,1,5000.0
NH,CITIZENS BANK NATL ASSOC,RI,84,1,0,0,2,1,0,48,0,21149.0,1,21000.0
NH,"TD BANK, NATIONAL ASSOCIATION",NH,300,4,1,0,0,0,1,0,0,56300.0,1,56300.0
NH,CITIZENS BANK NATL ASSOC,NH,60,5,0,0,0,0,0,0,0,58000.0,1,58000.0
NH,CITIZENS BANK NATL ASSOC,NH,84,1,0,0,2,1,0,44,0,5000.0,1,5000.0
NH,CITIZENS BANK NATL ASSOC,NH,84,1,0,0,1,1,0,44,0,10000.0,1,10000.0
ME,CENTRIX BANK & TRUST,NH,84,1,1,1,1,0,0,44,0,300000.0,1,300000.0
ME,BANK OF AMERICA NATL ASSOC,CT,84,2,1,0,0,0,1,11,0,30000.0,1,30000.0
ME,KENNEBUNK SAVINGS BANK,ME,12,20,0,0,1,1,0,44,0,27319.0,1,20000.0
ME,BANK OF AMERICA NATL ASSOC,NC,60,2,0,0,0,0,1,44,0,10000.0,1,10000.0
ME,"OCEAN BANK, A DIVISION OF",NH,60,6,0,0,0,0,1,0,0,70000.0,1,70000.0
ME,THE BANK OF MAINE,ME,60,3,0,0,2,1,0,61,0,70000.0,1,25000.0
ME,BANK OF AMERICA NATL ASSOC,NC,84,17,0,0,0,0,0,0,0,75000.0,1,75000.0
ME,KENNEBUNK SAVINGS BANK,ME,84,3,1,0,2,1,0,42,0,30000.0,1,30000.0
ME,BANK OF AMERICA NATL ASSOC,ME,60,4,1,0,0,0,0,44,0,44000.0,1,44000.0
ME,BANK OF AMERICA NATL ASSOC,NC,84,10,0,0,0,0,0,0,0,75000.0,1,75000.0
ME,"TD BANK, NATIONAL ASSOCIATION",DE,29,3,0,1,1,1,0,44,0,30000.0,1,30000.0
ME,"READYCAP LENDING, LLC",CA,300,2,1,0,0,0,0,0,0,125000.0,1,125000.0
ME,"TD BANK, NATIONAL ASSOCIATION",DE,60,4,1,0,1,0,0,62,0,50000.0,1,50000.0
ME,BANGOR SAVINGS BANK,ME,60,20,0,12,1,0,0,62,0,50000.0,1,50000.0
ME,NORTHEAST BANK,ME,207,3,1,0,2,0,0,0,0,180000.0,0,180000.0
ME,NORTHEAST BANK,ME,120,2,0,0,0,0,1,0,0,80000.0,1,80000.0
ME,ANDROSCOGGIN SAVINGS BANK,ME,72,10,0,0,1,0,0,48,0,87000.0,1,87000.0
ME,NORWAY SAVINGS BANK,ME,240,5,1,0,0,0,0,0,0,139000.0,1,139000.0
ME,BANK OF AMERICA NATL ASSOC,NC,20,4,1,4,2,1,0,72,0,10000.0,0,10000.0
ME,CAMDEN NATIONAL BANK,ME,36,26,0,0,0,1,0,0,0,399999.0,1,200000.0
ME,CAMDEN NATIONAL BANK,ME,36,12,0,0,2,0,0,56,0,400000.0,1,400000.0
ME,BANGOR SAVINGS BANK,ME,52,1,1,1,2,0,0,81,0,15000.0,0,15000.0
ME,BAR HARBOR BANK & TRUST,ME,36,1,1,3,2,0,0,44,0,20500.0,1,20500.0
ME,NORSTATE FCU,ME,18,0,1,5,2,0,0,11,0,25000.0,1,25000.0
VT,"LAKE SUNAPEE BANK, FSB",NH,186,4,1,0,0,0,0,62,0,119000.0,1,119000.0
VT,CHITTENDEN TR COMPANY A DIVISI,VT,186,12,0,0,0,0,0,0,0,450000.0,1,450000.0
VT,THE BANK OF BENNINGTON,VT,9,3,1,3,2,1,0,62,0,160000.0,1,160000.0
VT,CITIZENS BANK NATL ASSOC,RI,84,7,0,0,1,1,0,44,0,75235.0,1,30000.0
VT,CHITTENDEN TR COMPANY A DIVISI,VT,120,9,0,0,0,0,0,0,0,300000.0,1,300000.0
VT,"NBT BANK, NATIONAL ASSOCIATION",NY,48,1,1,0,2,0,0,54,0,24000.0,1,24000.0
VT,KEYBANK NATIONAL ASSOCIATION,OH,35,1,0,0,1,1,0,23,0,67849.0,0,25000.0
VT,MERCHANTS BANK,VT,12,5,0,0,1,1,0,44,0,218218.0,1,150000.0
VT,KEYBANK NATIONAL ASSOCIATION,VT,66,3,0,0,0,0,1,44,0,40000.0,1,40000.0
VT,CHITTENDEN TR COMPANY A DIVISI,VT,3,13,0,0,0,0,1,44,0,100000.0,1,100000.0
VT,CITIZENS BANK NATL ASSOC,RI,84,1,0,0,1,0,0,31,0,7500.0,1,7500.0
VT,CHITTENDEN TR COMPANY A DIVISI,VT,84,13,0,0,0,0,0,44,0,200000.0,1,200000.0
VT,PEOPLES TR CO OF ST. ALBANS,VT,12,1,0,0,2,0,0,23,0,15000.0,1,15000.0
VT,NATIONAL BANK OF MIDDLEBURY,VT,48,5,0,0,0,0,1,0,0,45000.0,1,45000.0
VT,MERCHANTS BANK,VT,120,15,0,0,0,0,0,81,0,310500.0,1,310500.0
VT,MERCHANTS BANK,VT,27,4,0,0,2,0,0,42,0,50000.0,0,50000.0
VT,UNION BANK,VT,60,1,0,0,2,1,0,81,0,5000.0,1,5000.0
